what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347900569515
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347900569578
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347900573921
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347900577640
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347900577656
closed,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1347900577671
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347900585953
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1347900590812
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1347900590812
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1347900599765
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1347900602093
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1347900602171
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1347900602312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347900606812
activated,perspective,org.scala-ide.sdt.core,2.0.2.v-2_09-201207120929-81d0972,"org.scala-ide.sdt.core.perspective",1347900607000
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1347900612765
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1347900612765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347900680140
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347900699640
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1347901033406
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1347901033421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347901051906
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1347902033593
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1347902033671
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902035562
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1347902043671
opened,editor,org.scala-ide.sdt.core,2.0.2.v-2_09-201207120929-81d0972,"scala.tools.eclipse.ScalaSourceFileEditor",1347902049421
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1347902050046
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1347902052859
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1347902053546
activated,editor,org.scala-ide.sdt.core,2.0.2.v-2_09-201207120929-81d0972,"scala.tools.eclipse.ScalaSourceFileEditor",1347902053718
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902053734
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902053750
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347902057578
activated,editor,org.scala-ide.sdt.core,2.0.2.v-2_09-201207120929-81d0972,"scala.tools.eclipse.ScalaSourceFileEditor",1347902060062
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1347902072640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902334718
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902337093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902353500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902354218
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902354500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902364015
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1347902400437
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1347902454859
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347902459578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902470781
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902471312
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902471578
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902474656
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1347902496312
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347902497140
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1347902502796
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347902505203
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902516234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902517187
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902518015
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902523562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902525796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902527125
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902625437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902628312
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1347902644765
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347902649156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902659390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902661515
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902667687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902673781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902682781
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902687296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902688203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902691656
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902692296
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902699984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902724921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902725765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902726171
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902780656
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902782234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902784031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902786484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902794500
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902794921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902797000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902833546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902834296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902834593
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902841265
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902843562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902844906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902862468
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902864296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902864765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347902881265
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1347902939593
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1347903009171
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1347903009406
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347903039312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347903039531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347903099250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347903099468
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347903111984
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347903112187
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1347903169531
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347903170390
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1347903208062
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347903208703
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347903226015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347903242281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347903260171
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347903266921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347903272500
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347903280171
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347903299859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347903338562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347903340875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347903383046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347903389203
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347903403875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347903447781
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347903526593
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347903527171
activated,editor,org.scala-ide.sdt.core,2.0.2.v-2_09-201207120929-81d0972,"scala.tools.eclipse.ScalaSourceFileEditor",1347903529984
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1347903628421
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1347903660171
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347903661625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347903722671
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347903722953
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347903745437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347903745718
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347903753968
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347903754187
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347903759687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347903762296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347903781421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347903781734
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1347903785218
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347903787328
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347903801609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347903801875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347903811593
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347903812593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347903824984
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347903825218
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1347903856125
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347903857296
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347903858375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347903864921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347903865734
executed,command,org.scala-ide.sdt.core,2.0.2.v-2_09-201207120929-81d0972,"scala.tools.eclipse.refactoring.command.Rename",1347903883640
executed,command,org.scala-ide.sdt.core,2.0.2.v-2_09-201207120929-81d0972,"scala.tools.eclipse.refactoring.command.Rename",1347903883640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347903891984
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347903892203
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1347903908546
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347903909562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347903931828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347903932203
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1347903939328
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347903941265
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347903965171
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347903968125
activated,editor,org.scala-ide.sdt.core,2.0.2.v-2_09-201207120929-81d0972,"scala.tools.eclipse.ScalaSourceFileEditor",1347903970718
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347903973375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347903976312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347903987750
activated,editor,org.scala-ide.sdt.core,2.0.2.v-2_09-201207120929-81d0972,"scala.tools.eclipse.ScalaSourceFileEditor",1347903990671
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1347903992656
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347903997562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347904010421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347904021562
opened,editor,org.scala-ide.sdt.core,2.0.2.v-2_09-201207120929-81d0972,"scala.tools.eclipse.ScalaSourceFileEditor",1347904021687
activated,editor,org.scala-ide.sdt.core,2.0.2.v-2_09-201207120929-81d0972,"scala.tools.eclipse.ScalaSourceFileEditor",1347904021750
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347904024750
